id,title,author,category,vendor_id,filename,summary,pixi,pre,pre2,pre3,veer,touchpad,touchpad_exclusive,luneos,adult,app_icon,app_icon_big
4441,"The Best Arts and Crafts Projects",AppBookShop.com,Books,103555,com.appbookshop.epub.thebestartsandcraftsprojects_1.0.0_all.ipk,"The Best Arts and Crafts Projects will fill your head with all sorts of unique and interesting projects that you'll want to attempt.  You''ll find out the latest arts and crafts trends as well as find",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,4441/icon/S/palm-48x48.png,4441/icon/palm-48x48.png
4435,"The Best Beach Activities For Summer",AppBookShop.com,Books,103555,com.appbookshop.epub.thebestbeachactivitiesforsummerfun_1.0.0_all.ipk,"Spending a hot summer day by the seashore with your family can be one of the most rewarding memories in life. The crashing waves, the sand under your feet and the sound of seagulls can instantly remov",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,4435/icon/S/palm-48x48.png,4435/icon/palm-48x48.png
4898,"The Best Home Remedies",AppBookShop.com,Books,103555,com.appbookshop.epub.thebesthomeremedies_1.0.0_all.ipk,"Are you tired of relying on synthetic drugs and medication to make you feel better every time you have an upset stomach or notice those dark circles under your eyes?  If so, then you might want to con",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,4898/icon/S/icon_1_0_0.png,4898/icon/icon_1_0_0.png
8599,"The Best Man - Audiobook","Appible LLC",Books,n41,com.appible.thebestmanaudio_1.0.5_all.ipk,"In this app you can download & store chapters for listening without an internet connection, perhaps on your next flight or road trip. These audiobooks are great for your commute, long trips, hours at the gym or to just listen while washing the dishes.

Cyril Gordon, a young and handsome secret service agent is running from pursuers who desperately want the information he holds. He hides out from them in a church, and then finds himself married to a woman he’s never seen before. A sweet and sometimes, funny, romance, with several exciting chases. (Summary by Gail Mattern) 

This audiobook uses",Yes,Yes,Yes,Yes,Yes,No,No,No,No,8599/icon/S/icon1_0_5.png,8599/icon/icon1_0_5.png
6776,"The Best Vacuum Cleaners",AppBookShop,Books,103555,com.appbookshop.epub.thebestvacuumcleaners_1.0.0_all.ipk,"If you are planning to really clean your home, car, camper, or job site, you'll want to check out one of the many types of vacuum cleaners.  There are several out there, with each one offering you an",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,6776/icon/S/icon_1_0_0.png,6776/icon/icon_1_0_0.png
6778,"The Best Way To Celebrate Valentines Day",AppBookShop,Books,103555,com.appbookshop.epub.thebestwaytocelebratevalentinesday_1.0.0_all.ipk,"For many Valentine’s Day is one of the most romantic days of the years. For these couples this day is as special as their personal anniversaries or other special days they celebrate throughout the yea",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,6778/icon/S/icon_1_0_0.png,6778/icon/icon_1_0_0.png
3247,"The Better and Healthy You",AppBookShop,Books,103555,com.appbookshop.healthyyou_1.0.0_all.ipk,"The human body is an impressive machine. It can undergo intense physical and mental stress without breaking down. Because of this, the body is often abused and left to fend for itself. This is an unhealthy lifestyle and is the root of many common health problems in the world today. If you want to take control and become healthier, less stressed, and enjoy living more you need to download The Better and Healthy You ebook today. Having great personal fitness is one step necessary to being happy and gaining back your confidence. Take back your body and your life with",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,3247/icon/S/icon48.png,3247/icon/icon48.png
5092,"The Bhagavad Gita","Mobifusion Inc.",Lifestyle,103926,com.mobifusion.mobirdr.gita_1.0.0_all.ipk,"""Not just a literal translation, but the most authentic transcreation of the Bhagavad Gita 
Read the original Sanskrit Slokas, alongside its English transcreation 
Discover the purpose and goal of hum",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,5092/icon/S/icon_1_0_0.png,5092/icon/icon_1_0_0.png
1274,"The Bible!","Brett Cato",Books,6089,com.bcato.bible.kjv_1.1.0_all.ipk,"UPDATED FOR WEBOS 1.4.1!

The Holy Bible - King James Version.  The complete King James Version includes the old and new testaments--all 66 books.  Read your bible on the go, with the ability to quick",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1274/icon/S/bible-icon2-48.png,1274/icon/bible-icon2-48.png
10929,"The Big Brag - Dr. Seuss","Oceanhouse Media, Inc.",Books,145076,com.oceanhousemedia.bookthebigbrag_1.0.0_all.ipk,"The story tells of a rabbit and a bear, who both boast that they are the ""best of the beasts"". The rabbit can hear far away, but the bear boasts he can smell even farther. However, both animals are hu",No,No,No,No,No,Yes,Yes,No,No,10929/icon/S/icon_1_0_0.png,10929/icon/icon_1_0_0.png
976,"The Birds and Don't Look Now",Dijit,Books,55956,com.dijit.thebirdsanddontlooknow_2.0.2_all.ipk,"“Daphne Du Maurier is an internationally renowned English author of mystery, suspense, and drama of the 20th century. She comes from a very creative family, her parents were both actors and her gran",Yes,Yes,Yes,Yes,Yes,No,No,No,No,976/icon/S/small_icon.png,976/icon/small_icon.png
7195,"The Blockade Runners - Audiobook","Appible LLC",Books,n41,com.appible.theblockaderunnersaudio_1.0.0_all.ipk,"In this app you can download & store chapters for listening without an internet connection, perhaps on your next flight or road trip. These audiobooks are great for your commute, long trips, hours at the gym or to just listen while washing the dishes.

Writing at the end of the American Civil War, Verne weaves this story of a Scottish merchant who, in desperation at the interruption of the flow of Southern cotton due to the Union blockade, determines to build his own fast ship and run guns to the Confederates in exchange for the cotton piling up unsold on their",Yes,Yes,Yes,Yes,Yes,No,No,No,No,7195/icon/S/icon1_0_0.png,7195/icon/icon1_0_0.png
7196,"The Blockade Runners - Plus","Appible LLC",Books,n41,com.appible.theblockaderunnersaudiotext_1.0.0_all.ipk,"This Plus version of The Blockade Runners includes both audio and text so you can follow along or read without the audio.

In this app you can download & store chapters for listening without an internet connection, perhaps on your next flight or road trip. These audiobooks are great for your commute, long trips, hours at the gym or to just listen while washing the dishes.

Writing at the end of the American Civil War, Verne weaves this story of a Scottish merchant who, in desperation at the interruption of the flow of Southern cotton due to the Union blockade, determines to",Yes,Yes,Yes,Yes,Yes,No,No,No,No,7196/icon/S/icon1_0_0.png,7196/icon/icon1_0_0.png
8600,"The Blue Fairy Book - Audiobook","Appible LLC",Books,n41,com.appible.thebluefairybookaudio_1.0.5_all.ipk,"In this app you can download & store chapters for listening without an internet connection, perhaps on your next flight or road trip. These audiobooks are great for your commute, long trips, hours at the gym or to just listen while washing the dishes.

Andrew Lang’s Blue Fairy Book (1889) was a beautifully produced and illustrated edition of fairy tales that has become a classic. This was followed by many other collections of fairy tales, collectively known as Andrew Lang’s Fairy Books. -Wikipedia

This audiobook uses recordings from Librivox.org, a community of generous volunteers who record public domain works and then publish",Yes,Yes,Yes,Yes,Yes,No,No,No,No,8600/icon/S/icon1_0_5.png,8600/icon/icon1_0_5.png
8601,"The Blue Fairy Book - Plus","Appible LLC",Books,n41,com.appible.thebluefairybookaudiotext_1.0.5_all.ipk,"This Plus version of The Blue Fairy Book includes both audio and text so you can follow along or read without the audio.

In this app you can download & store chapters for listening without an internet connection, perhaps on your next flight or road trip. These audiobooks are great for your commute, long trips, hours at the gym or to just listen while washing the dishes.

Andrew Lang’s Blue Fairy Book (1889) was a beautifully produced and illustrated edition of fairy tales that has become a classic. This was followed by many other collections of fairy tales, collectively known as Andrew",Yes,Yes,Yes,Yes,Yes,No,No,No,No,8601/icon/S/icon1_0_5.png,8601/icon/icon1_0_5.png
7273,"The Blue Lagoon - Audiobook","Appible LLC",Books,n41,com.appible.thebluelagoonaudio_1.0.0_all.ipk,"In this app you can download & store chapters for listening without an internet connection, perhaps on your next flight or road trip. These audiobooks are great for your commute, long trips, hours at the gym or to just listen while washing the dishes.

Two shipwrecked children grow up on a South Pacific island. This beautiful story of adventure and innocent love was H.D. Stacpoole’s most popular work.

Parents who may have seen the Hollywood film need not be anxious about the book's suitability for kids -- the author's treatment of adolescent sexuality is almost mystical and very mild. The story of",Yes,Yes,Yes,Yes,Yes,No,No,No,No,7273/icon/S/icon1_0_0.png,7273/icon/icon1_0_0.png
7274,"The Blue Lagoon - Plus","Appible LLC",Books,n41,com.appible.thebluelagoonaudiotext_1.0.0_all.ipk,"This Plus version of The Blue Lagoon includes both audio and text so you can follow along or read without the audio.

In this app you can download & store chapters for listening without an internet connection, perhaps on your next flight or road trip. These audiobooks are great for your commute, long trips, hours at the gym or to just listen while washing the dishes.

Two shipwrecked children grow up on a South Pacific island. This beautiful story of adventure and innocent love was H.D. Stacpoole’s most popular work.

Parents who may have seen the Hollywood film need not be anxious about",Yes,Yes,Yes,Yes,Yes,No,No,No,No,7274/icon/S/icon1_0_0.png,7274/icon/icon1_0_0.png
3994,"The Book of Business Etiquette",AppBookShop,Books,103555,com.appbookshop.businessetiquette_1.0.0_all.ipk,"Courtesy can pay larger dividends in proportion to the effort expended than any other of the many human characteristics. This translates directly to the land of Commerce and it's importance  increases",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,3994/icon/S/icon48.png,3994/icon/icon48.png
7398,"The Book of Dragons - Audiobook","Appible LLC",Books,n41,com.appible.thebookofdragonsaudio_1.0.0_all.ipk,"In this app you can download & store chapters for listening without an internet connection, perhaps on your next flight or road trip. These audiobooks are great for your commute, long trips, hours at the gym or to just listen while washing the dishes.

A dragon who flies out of a magical book; one whose purr quiets a fussy baby; another who eats an entire pack of tame hunting-hippopotomuses: These eight dragon tales are filled with the imaginative wit of children’s author Edith Nesbit. (Summary by Laurie Anne Walden)

This audiobook uses recordings from Librivox.org, a community of generous volunteers who record",Yes,Yes,Yes,Yes,Yes,No,No,No,No,7398/icon/S/icon1_0_0.png,7398/icon/icon1_0_0.png
7115,"The Book of Dragons - Plus","Appible LLC",Books,n41,com.appible.thebookofdragonsaudiotext_1.0.0_all.ipk,"This Plus version of The Book of Dragons includes both audio and text so you can follow along or read without the audio.

In this app you can download & store chapters for listening without an internet connection, perhaps on your next flight or road trip. These audiobooks are great for your commute, long trips, hours at the gym or to just listen while washing the dishes.

A dragon who flies out of a magical book; one whose purr quiets a fussy baby; another who eats an entire pack of tame hunting-hippopotomuses: These eight dragon tales are filled with the imaginative wit",Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,7115/icon/S/icon1_0_0.png,7115/icon/icon1_0_0.png
7197,"The Book of the National Parks - Audiobook","Appible LLC",Books,n41,com.appible.thebookofthenationalparksaudio_1.0.0_all.ipk,"In this app you can download & store chapters for listening without an internet connection, perhaps on your next flight or road trip. These audiobooks are great for your commute, long trips, hours at the gym or to just listen while washing the dishes.



In the preface to this book, published in 1919, he writes, ""In offering the American public a carefully studied outline of its national park system, I have two principal objects. The one is to describe and differentiate the national parks in a manner which will enable the reader to appreciate their importance, scope, meaning, beauty, manifold uses",Yes,Yes,Yes,Yes,Yes,No,No,No,No,7197/icon/S/icon1_0_0.png,7197/icon/icon1_0_0.png
